"avatarThumbnail","cid","createTime","createTimeISO","detailedMentions/0/nickName","detailedMentions/0/profileUrl","detailedMentions/0/secUid","detailedMentions/0/userId","detailedMentions/1/nickName","detailedMentions/1/profileUrl","detailedMentions/1/secUid","detailedMentions/1/userId","detailedMentions/2/nickName","detailedMentions/2/profileUrl","detailedMentions/2/secUid","detailedMentions/2/userId","detailedMentions/3/nickName","detailedMentions/3/profileUrl","detailedMentions/3/secUid","detailedMentions/3/userId","detailedMentions/4/nickName","detailedMentions/4/profileUrl","detailedMentions/4/secUid","detailedMentions/4/userId","detailedMentions/5/nickName","detailedMentions/5/profileUrl","detailedMentions/5/secUid","detailedMentions/5/userId","diggCount","input","likedByAuthor","mentions/0","mentions/1","mentions/2","mentions/3","mentions/4","mentions/5","pinnedByAuthor","repliesToId","replyCommentTotal","submittedVideoUrl","text","uid","uniqueId","videoWebUrl"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/95d55696ca988abde2311a512022472b~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=06269857&x-expires=1762869600&x-signature=gB8m2cEIPorvcxuGefgfmWibgI4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7567616255608587009","1761972978","2025-11-01T04:56:18.000Z",,,,,,,,,,,,,,,,,,,,,,,,,"10","https://vt.tiktok.com/ZSyqCyfjL/","false",,,,,,,"false","7567614658195014408",,"https://vt.tiktok.com/ZSyqCyfjL/","Kalo kamu cantik banget🥰🥰🥰","7315817821383951366","aseppcliper","https://www.tiktok.com/@aseppcliper/video/7567463829660126484"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/3b1d28e1a6035b7262b33c50cfa3ce70~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=014127f6&x-expires=1762869600&x-signature=awSiDye7S7JQarGUE1BDTqOuPI4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7567520150497837832","1761950604","2025-10-31T22:43:24.000Z",,,,,,,,,,,,,,,,,,,,,,,,,"1937","https://vt.tiktok.com/ZSyqCyfjL/","false",,,,,,,"false",,"5","https://vt.tiktok.com/ZSyqCyfjL/","siredup ditolak rachel 😁","6627070789265391618","softboi98","https://www.tiktok.com/@aseppcliper/video/7567463829660126484"
"https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/133ddfc2fb809363699c50fb8326ef3f~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=d378a7e2&x-expires=1762869600&x-signature=nfAM0LUcqnGqbXWL%2BwIkbp28LlE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7567608008864776968","1761971049","2025-11-01T04:24:09.000Z",,,,,,,,,,,,,,,,,,,,,,,,,"1561","https://vt.tiktok.com/ZSyqCyfjL/","false",,,,,,,"false",,"30","https://vt.tiktok.com/ZSyqCyfjL/","kok ada ya yang nontonin dia😹","6783088096373801986","kayy_inoue","https://www.tiktok.com/@aseppcliper/video/7567463829660126484"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/52db0b95b2f427a79f052bc9928aef6f~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=e612ea2e&x-expires=1762869600&x-signature=bRo%2FriFZBbvdnCpqvFRFNZTbiW0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7567552289172325127","1761958088","2025-11-01T00:48:08.000Z",,,,,,,,,,,,,,,,,,,,,,,,,"28","https://vt.tiktok.com/ZSyqCyfjL/","false",,,,,,,"false",,"0","https://vt.tiktok.com/ZSyqCyfjL/","rachel sama ronggo udh ngerti clip farming 😹","7116170985098953754","xtearvid","https://www.tiktok.com/@aseppcliper/video/7567463829660126484"
"https://p16-common-sign.tiktokcdn-us.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=969c7a49&x-expires=1762869600&x-signature=HH10TWyn%2BEX5GpgCsEQkO816RVo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7567665302344729352","1761984393","2025-11-01T08:06:33.000Z",,,,,,,,,,,,,,,,,,,,,,,,,"101","https://vt.tiktok.com/ZSyqCyfjL/","false",,,,,,,"false",,"8","https://vt.tiktok.com/ZSyqCyfjL/","malunya 10 tahun tuh 😂😂😂. lembek2 haha","7453423576927618064","masgengg97","https://www.tiktok.com/@aseppcliper/video/7567463829660126484"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/abd467751acfcc7589797aa29ddb7941~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=9b8c564c&x-expires=1762869600&x-signature=%2BCMBRZUQ7wCRfNk%2BY9el2u2fq1w%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7567600183468606216","1761969230","2025-11-01T03:53:50.000Z",,,,,,,,,,,,,,,,,,,,,,,,,"25","https://vt.tiktok.com/ZSyqCyfjL/","false",,,,,,,"false",,"2","https://vt.tiktok.com/ZSyqCyfjL/","so asik🤣","6867474505813541890","kloppynmansh","https://www.tiktok.com/@aseppcliper/video/7567463829660126484"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/583ed90b416570168621fd831f099135~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=fe54da3d&x-expires=1762869600&x-signature=u8IlxloFPNDH4m1rh3w%2BFnqZrlg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7567569205303100167","1761962021","2025-11-01T01:53:41.000Z",,,,,,,,,,,,,,,,,,,,,,,,,"147","https://vt.tiktok.com/ZSyqCyfjL/","false",,,,,,,"false",,"0","https://vt.tiktok.com/ZSyqCyfjL/","Yg menghalangi green flag yg ngejar red flag Izinnn mokkk izinnn🤭","7372160390853133318","d161616a","https://www.tiktok.com/@aseppcliper/video/7567463829660126484"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/c10e6c95bb5d0c2eada9223c4653ed7e~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=004b5080&x-expires=1762869600&x-signature=Da5IAzXPRwSw%2BrC7eDWo43ChmC0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7568336534912189192","1762140676","2025-11-03T03:31:16.000Z",,,,,,,,,,,,,,,,,,,,,,,,,"18","https://vt.tiktok.com/ZSyqCyfjL/","false",,,,,,,"false",,"1","https://vt.tiktok.com/ZSyqCyfjL/","MUKA RACHEL AHAHHA","6854355537153508353","weanstacy","https://www.tiktok.com/@aseppcliper/video/7567463829660126484"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/95d55696ca988abde2311a512022472b~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=06269857&x-expires=1762869600&x-signature=gB8m2cEIPorvcxuGefgfmWibgI4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7568367361348289296","1762147860","2025-11-03T05:31:00.000Z",,,,,,,,,,,,,,,,,,,,,,,,,"0","https://vt.tiktok.com/ZSyqCyfjL/","false",,,,,,,"false","7568336534912189192",,"https://vt.tiktok.com/ZSyqCyfjL/","Hahaha gemes banget sih kamu🥰","7315817821383951366","aseppcliper","https://www.tiktok.com/@aseppcliper/video/7567463829660126484"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/fa876bb25311b4bbc873112c673fb593~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=204bb962&x-expires=1762869600&x-signature=2%2Fc4pBOSlkqkmjsxWZtaVmPLfQ4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7567591118259766024","1761967117","2025-11-01T03:18:37.000Z",,,,,,,,,,,,,,,,,,,,,,,,,"172","https://vt.tiktok.com/ZSyqCyfjL/","false",,,,,,,"false",,"6","https://vt.tiktok.com/ZSyqCyfjL/","pov:sisa saldo 400k jadi 25jt🤪🙈🤙","6970096740863935490","partiananomali","https://www.tiktok.com/@aseppcliper/video/7567463829660126484"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/9808546e7cc66e04bc5cf7a1328fb9ce~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=087026d2&x-expires=1762869600&x-signature=Y2aPnt%2FVjkoe6cAfIliD5joJhzM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7567596002301870866","1761968258","2025-11-01T03:37:38.000Z",,,,,,,,,,,,,,,,,,,,,,,,,"7","https://vt.tiktok.com/ZSyqCyfjL/","false",,,,,,,"false",,"0","https://vt.tiktok.com/ZSyqCyfjL/","respect ronggo ga baperan wkwk","6735118142894982146","farezjourney","https://www.tiktok.com/@aseppcliper/video/7567463829660126484"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/e405b1969c67d65ba1c4277613a2fa41~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=c5607928&x-expires=1762869600&x-signature=OGthlx%2F42oaVbvPPjyEYdr2speQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7567538089473737479","1761955025","2025-10-31T23:57:05.000Z",,,,,,,,,,,,,,,,,,,,,,,,,"104","https://vt.tiktok.com/ZSyqCyfjL/","false",,,,,,,"false",,"0","https://vt.tiktok.com/ZSyqCyfjL/","jujurr agak malu mo,izinn","7375009473917830150","donny.imut","https://www.tiktok.com/@aseppcliper/video/7567463829660126484"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/243a339a9e849206c6bfac642c3323d6~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=7b2e3741&x-expires=1762869600&x-signature=g6dj%2Fs%2BaR46kum0q7xD7wLzQXm8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7567617692452406034","1761973526","2025-11-01T05:05:26.000Z",,,,,,,,,,,,,,,,,,,,,,,,,"16","https://vt.tiktok.com/ZSyqCyfjL/","false",,,,,,,"false",,"3","https://vt.tiktok.com/ZSyqCyfjL/","dia merasa keren banget","7329187447475160069","aldosptr_14","https://www.tiktok.com/@aseppcliper/video/7567463829660126484"
"https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/5d9439fcc0e18e980da07e43aa3f9a89~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=f9476ac7&x-expires=1762869600&x-signature=AmanHASvXnVDEoubfZc3Jtu6zBw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7567604516284269320","1761970239","2025-11-01T04:10:39.000Z",,,,,,,,,,,,,,,,,,,,,,,,,"9","https://vt.tiktok.com/ZSyqCyfjL/","false",,,,,,,"false",,"7","https://vt.tiktok.com/ZSyqCyfjL/","Rezeki hari ini WD 48jt 😍😘","7557992424161707016","amayy602","https://www.tiktok.com/@aseppcliper/video/7567463829660126484"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/1c08ffc376895745a3992414fe7f1dcc~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=9ca6aad2&x-expires=1762869600&x-signature=DJPbse%2FLxDgeot0uoRpSoOqfKmA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7567525270140420884","1761951802","2025-10-31T23:03:22.000Z",,,,,,,,,,,,,,,,,,,,,,,,,"77","https://vt.tiktok.com/ZSyqCyfjL/","false",,,,,,,"false",,"0","https://vt.tiktok.com/ZSyqCyfjL/","izin mundurrr 😹","7110024273292510235","uhuyyy30__","https://www.tiktok.com/@aseppcliper/video/7567463829660126484"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/74226dee4e6de802251c9d32d003da5d~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=7cbc827f&x-expires=1762869600&x-signature=SpPRuTEBTmG2D3vKC%2FJhVgiO9Jg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7567695162702136082","1761991344","2025-11-01T10:02:24.000Z",,,,,,,,,,,,,,,,,,,,,,,,,"7","https://vt.tiktok.com/ZSyqCyfjL/","false",,,,,,,"false",,"5","https://vt.tiktok.com/ZSyqCyfjL/","malu sih dalam hati itu","7173491513149637659","guan_yunxian","https://www.tiktok.com/@aseppcliper/video/7567463829660126484"
"https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/17d96a6bd211aaab409f81fcd3651212~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=fe93656c&x-expires=1762869600&x-signature=gAfa%2BnZzkZSGLNH9bZZIcN2I0mE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7567563598483505941","1761960719","2025-11-01T01:31:59.000Z",,,,,,,,,,,,,,,,,,,,,,,,,"23","https://vt.tiktok.com/ZSyqCyfjL/","false",,,,,,,"false",,"0","https://vt.tiktok.com/ZSyqCyfjL/","","6769889833135850497","gab_e33","https://www.tiktok.com/@aseppcliper/video/7567463829660126484"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/82b0a2125ab499d09c906c5dc07603b8~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=11d4c6f7&x-expires=1762869600&x-signature=%2F1dDRMq%2F4l69G3J%2B5hr4r3TAzL4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7567595531259904788","1761968154","2025-11-01T03:35:54.000Z",,,,,,,,,,,,,,,,,,,,,,,,,"7","https://vt.tiktok.com/ZSyqCyfjL/","false",,,,,,,"false",,"0","https://vt.tiktok.com/ZSyqCyfjL/","wkwk good job rachel","7369854662717490182","lunaaneira","https://www.tiktok.com/@aseppcliper/video/7567463829660126484"
"https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/b25fa408819e86c4df072dbf5d229f1e~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=192e3ead&x-expires=1762869600&x-signature=p%2BKSb05oFOwtoW6%2F1BwQTu4810s%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7568731892376781586","1762232728","2025-11-04T05:05:28.000Z",,,,,,,,,,,,,,,,,,,,,,,,,"5","https://vt.tiktok.com/ZSyqCyfjL/","false",,,,,,,"false",,"0","https://vt.tiktok.com/ZSyqCyfjL/","ibarat ehsan disandingin sm leonardo dicaprio","6958961537584219142","ayshfr","https://www.tiktok.com/@aseppcliper/video/7567463829660126484"
"https://p16-common-sign.tiktokcdn-us.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=969c7a49&x-expires=1762869600&x-signature=HH10TWyn%2BEX5GpgCsEQkO816RVo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7567606719162958599","1761970754","2025-11-01T04:19:14.000Z",,,,,,,,,,,,,,,,,,,,,,,,,"56","https://vt.tiktok.com/ZSyqCyfjL/","false",,,,,,,"false",,"6","https://vt.tiktok.com/ZSyqCyfjL/","Faedahnya Bimo apa? Streaming dia tentang apa??","7205446253000950811","legion457889","https://www.tiktok.com/@aseppcliper/video/7567463829660126484"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/1acf298d7fd7f7eeff75f8dec04f7879~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=cfdd5300&x-expires=1762869600&x-signature=fniLBlW%2BSV%2BcgivzLDdR%2FQXNlZE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7567612194604188423","1761972029","2025-11-01T04:40:29.000Z",,,,,,,,,,,,,,,,,,,,,,,,,"15","https://vt.tiktok.com/ZSyqCyfjL/","false",,,,,,,"false",,"0","https://vt.tiktok.com/ZSyqCyfjL/","untung kg ada melvin","6942379003177321473","remajaramadhan","https://www.tiktok.com/@aseppcliper/video/7567463829660126484"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/5c4c2ab24bfc88281d83f99d404e236e~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=b7f6c26f&x-expires=1762869600&x-signature=4BXg9HoIPx68XLM5wUU8HQA%2BI4I%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7567566956653626133","1761961502","2025-11-01T01:45:02.000Z",,,,,,,,,,,,,,,,,,,,,,,,,"7","https://vt.tiktok.com/ZSyqCyfjL/","false",,,,,,,"false",,"0","https://vt.tiktok.com/ZSyqCyfjL/","jujur malu, izinn","6848904051922519042","f4rgallagher","https://www.tiktok.com/@aseppcliper/video/7567463829660126484"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/14c042673b7ee2477db3a215ff6581c7~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=48ae8bbf&x-expires=1762869600&x-signature=SmwwQG%2BtcRXqu71d%2FizVZRpWR8Y%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7567595052583633685","1761968035","2025-11-01T03:33:55.000Z",,,,,,,,,,,,,,,,,,,,,,,,,"11","https://vt.tiktok.com/ZSyqCyfjL/","true",,,,,,,"false",,"1","https://vt.tiktok.com/ZSyqCyfjL/","ref do something 🥀😭💔","6773556218126763010","doublecupjael","https://www.tiktok.com/@aseppcliper/video/7567463829660126484"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/92b9ee8e2d20c212357033643ea84eee~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=d1f12a3b&x-expires=1762869600&x-signature=s020tTpR7bt%2BF7UhrGpt4V0%2Bdfg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7567571941016978183","1761962656","2025-11-01T02:04:16.000Z",,,,,,,,,,,,,,,,,,,,,,,,,"14","https://vt.tiktok.com/ZSyqCyfjL/","false",,,,,,,"false",,"0","https://vt.tiktok.com/ZSyqCyfjL/","ibarat messi dijagal sergio ramos.. iziinnnn","7313398208762512390","user2903933236502","https://www.tiktok.com/@aseppcliper/video/7567463829660126484"
"https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/d847742a9e78a5309a7eb3664b9b6873~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=95e5ca1f&x-expires=1762869600&x-signature=xoDCHQaCH0sfvQWP5kl5D2GgtbQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7567563646965334802","1761960725","2025-11-01T01:32:05.000Z",,,,,,,,,,,,,,,,,,,,,,,,,"13","https://vt.tiktok.com/ZSyqCyfjL/","false",,,,,,,"false",,"1","https://vt.tiktok.com/ZSyqCyfjL/","a wgwgwgwg ngakak sampe keluar nasi darii idung 😹","7343900745551610886","alok16263626","https://www.tiktok.com/@aseppcliper/video/7567463829660126484"
