"avatarThumbnail","cid","createTime","createTimeISO","detailedMentions/0/nickName","detailedMentions/0/profileUrl","detailedMentions/0/secUid","detailedMentions/0/userId","diggCount","input","likedByAuthor","mentions/0","pinnedByAuthor","repliesToId","replyCommentTotal","submittedVideoUrl","text","uid","uniqueId","videoWebUrl"
"https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/5a42fa030dc1359febe299e8954732c3~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=d059e724&x-expires=1762869600&x-signature=5c92%2FjbH6g%2BaForOkFfJgqTuT40%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7537007639337091856","1754846351","2025-08-10T17:19:11.000Z",,,,,"884","https://vt.tiktok.com/ZSyqCWpXa/","false",,"false",,"8","https://vt.tiktok.com/ZSyqCWpXa/","Bangkotan Masih Di Manja njirrrr","7359533307380368389","wajilu_wajiung","https://www.tiktok.com/@dennysumargoreal/video/7536992689540123910"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/01bab8bac4fd7e976cc06d75d44cb46a~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=5412bc78&x-expires=1762869600&x-signature=BOkBaiK%2BFcadd%2FLGmArKM4q4lqs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7537013510657999634","1754847715","2025-08-10T17:41:55.000Z",,,,,"692","https://vt.tiktok.com/ZSyqCWpXa/","false",,"false",,"3","https://vt.tiktok.com/ZSyqCWpXa/","Mak nya nangis, anaknya seperti itu 😂😂","7208081427400229915","outcastwebs","https://www.tiktok.com/@dennysumargoreal/video/7536992689540123910"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/2bae6a3cb6e3d63042530e580815e5c8~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=d0bdfc0f&x-expires=1762869600&x-signature=aR5wsocMeelsYv3z27Tx6DN8zg4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7537033865593127698","1754852454","2025-08-10T19:00:54.000Z",,,,,"2397","https://vt.tiktok.com/ZSyqCWpXa/","false",,"false",,"12","https://vt.tiktok.com/ZSyqCWpXa/","Coba gua gak ngajak abang gua","7325109552458253318","passionthefruit","https://www.tiktok.com/@dennysumargoreal/video/7536992689540123910"
"https://p19-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/8f943bb0ee46ef56853401767868216e~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=89cad38b&x-expires=1762869600&x-signature=kKTvbLwULiMR%2FFEUQotMTYl1PQI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7537165087858049810","1754883136","2025-08-11T03:32:16.000Z",,,,,"79","https://vt.tiktok.com/ZSyqCWpXa/","false",,"false",,"3","https://vt.tiktok.com/ZSyqCWpXa/","lah? bu, makin ibu ngebelain, makin jadi lah anak2 ibu. kalo emg mau mendidik anak biarin dia slesaikan masalah yg mereka bikin sendiri.","6920595859780961282","ratuadistira","https://www.tiktok.com/@dennysumargoreal/video/7536992689540123910"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/7336596602209239048~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=ad458d05&x-expires=1762869600&x-signature=b9AzLgvO1k3k8mGtpi9L3cLd7e4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7537012535780229896","1754847492","2025-08-10T17:38:12.000Z",,,,,"926","https://vt.tiktok.com/ZSyqCWpXa/","false",,"false",,"8","https://vt.tiktok.com/ZSyqCWpXa/","Udah bu anaknya udah dewasa . !","6887976683077796866","wibowo_yulyanto","https://www.tiktok.com/@dennysumargoreal/video/7536992689540123910"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/118b6afbf705aac9e82749daa6cbc82d~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=366c3425&x-expires=1762869600&x-signature=iBmYeRPTKKGPv1Yb0fOs3cp5iq4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7536999262581932821","1754844398","2025-08-10T16:46:38.000Z",,,,,"185","https://vt.tiktok.com/ZSyqCWpXa/","false",,"false",,"7","https://vt.tiktok.com/ZSyqCWpXa/","THE REAL ANAK MAMI","6964269545730524161","dizjuu","https://www.tiktok.com/@dennysumargoreal/video/7536992689540123910"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/b6f00cd515c69b6dc674c4252a8aa37a~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=4ddb22b1&x-expires=1762869600&x-signature=EuHFXCE0z4WzDkkjt6b3JxB6BkM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7536996367207006984","1754843720","2025-08-10T16:35:20.000Z",,,,,"229","https://vt.tiktok.com/ZSyqCWpXa/","false",,"false",,"0","https://vt.tiktok.com/ZSyqCWpXa/","kasian ibunya 😭 tapi anknya emng salah","6748697157912298497","listyna_feb","https://www.tiktok.com/@dennysumargoreal/video/7536992689540123910"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/75df68419010cc3c00a94a80ce9eba52~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=09ed134e&x-expires=1762869600&x-signature=WGrYgt4KEmcf5E1Ytc7kPBxC71Y%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7537120765272572688","1754872695","2025-08-11T00:38:15.000Z",,,,,"330","https://vt.tiktok.com/ZSyqCWpXa/","false",,"false",,"6","https://vt.tiktok.com/ZSyqCWpXa/","ibunya sampe kek gtu","7017353631213536258","piscees_girl8","https://www.tiktok.com/@dennysumargoreal/video/7536992689540123910"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/5f0a8060c86d5b30895750be967eea66~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=8658065e&x-expires=1762869600&x-signature=87SW10eqUvA3sdny4Xzje6Eq%2BKI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7537091235631907592","1754865820","2025-08-10T22:43:40.000Z",,,,,"565","https://vt.tiktok.com/ZSyqCWpXa/","false",,"false",,"6","https://vt.tiktok.com/ZSyqCWpXa/","Dia yg bikin masalah, mamaknya yg ikut ikut 🤣","6835203293296559105","koalakumal20_","https://www.tiktok.com/@dennysumargoreal/video/7536992689540123910"
"https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/de762587ce060e103c86f71f32dcf136~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=1787905a&x-expires=1762869600&x-signature=wdYwsvjwksuVmOKm%2BpaYvQASM28%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7537001762395521810","1754844978","2025-08-10T16:56:18.000Z",,,,,"78","https://vt.tiktok.com/ZSyqCWpXa/","false",,"false",,"8","https://vt.tiktok.com/ZSyqCWpXa/","ga bisa Bu emang mulutnya si Jana emang udah kelewatan 😏","80569997394","okiokto","https://www.tiktok.com/@dennysumargoreal/video/7536992689540123910"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/c847f7dafd9503b99c5d99040a37e3f0~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=ea05184b&x-expires=1762869600&x-signature=9%2BYqUxrFQRBI88DWptD%2FD0tvtFM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7537084920113808146","1754864351","2025-08-10T22:19:11.000Z",,,,,"5","https://vt.tiktok.com/ZSyqCWpXa/","false",,"false",,"3","https://vt.tiktok.com/ZSyqCWpXa/","jgn di maafin pak ,itu sudah keterlauan .","6747112157299950593","ayulaure24","https://www.tiktok.com/@dennysumargoreal/video/7536992689540123910"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/794c50451220be97eaffe82c377431b6~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=6cb05cf4&x-expires=1762869600&x-signature=Pea9zlYwg84dNJ8tj83M89Bo%2Buc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7536997263361524497","1754843931","2025-08-10T16:38:51.000Z",,,,,"134","https://vt.tiktok.com/ZSyqCWpXa/","false",,"false",,"2","https://vt.tiktok.com/ZSyqCWpXa/","haduh bu, jgn terlalu dibela anaknya nanti malah berulah lg krn merasa masih ada tameng ibunya 😭","7475776381641966600","dewi.chomenk.atu","https://www.tiktok.com/@dennysumargoreal/video/7536992689540123910"
"https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/a685d85e103c8f7f0e1bf5bd22d3ab0f~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=a24d7327&x-expires=1762869600&x-signature=InBJidmSeK%2Ff9Bm2VnkLarCSOCw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7536998016840057620","1754844108","2025-08-10T16:41:48.000Z",,,,,"1812","https://vt.tiktok.com/ZSyqCWpXa/","false",,"false",,"17","https://vt.tiktok.com/ZSyqCWpXa/","yg dilakukan pak andre juga demi anaknya bu","6566181091895001089","wantri.x","https://www.tiktok.com/@dennysumargoreal/video/7536992689540123910"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/e33f9fb03347a1890e1f72cb78576e89~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=545f2776&x-expires=1762869600&x-signature=8bXyWiWwDetXvHbGYCNLhqvTQac%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7536994499680502536","1754843286","2025-08-10T16:28:06.000Z",,,,,"7211","https://vt.tiktok.com/ZSyqCWpXa/","false",,"false",,"85","https://vt.tiktok.com/ZSyqCWpXa/","bigmo kaya ngga ngerasa bermasalah bngt jirr,","6838295817258828801","glngajja1312","https://www.tiktok.com/@dennysumargoreal/video/7536992689540123910"
"https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/c492b956061c6b87dbf52f9a850a8b1c~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=ef6df377&x-expires=1762869600&x-signature=aHALuOjFqBYL3qca6ReYN0ke4cc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7536999342537917205","1754844418","2025-08-10T16:46:58.000Z",,,,,"8295","https://vt.tiktok.com/ZSyqCWpXa/","false",,"false",,"69","https://vt.tiktok.com/ZSyqCWpXa/","Oww pantes si jannah bgtu😌mamanya terlalu lembut alias memanjakan,berkata kasarpun responnya kurang,emang paling bener parenting voc","6547916699374731266","vhanilla27","https://www.tiktok.com/@dennysumargoreal/video/7536992689540123910"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/86bf4ec049236c375180ee61fa1c9312~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=bc34eab9&x-expires=1762869600&x-signature=SJDhyHlvGxrUGzmuDwQxPYvoGF8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7537042902100247313","1754854564","2025-08-10T19:36:04.000Z",,,,,"30","https://vt.tiktok.com/ZSyqCWpXa/","false",,"false",,"13","https://vt.tiktok.com/ZSyqCWpXa/","gw pernah sih denger ada orang yg bilang gini, kalo orang miskin jangan cari2 masalah sama orang kaya karna kamu pasti kalah, orang kaya jangan cari2 masalah sama orang yg punya kuasa atau penjabat duit lu nanti bakalan abis. tapi gw lupa siapa yg bilang gitu.","6796894037313979394","bangpaisss","https://www.tiktok.com/@dennysumargoreal/video/7536992689540123910"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/ee68ee75cbc6aea2d52c9632a2811c49~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=b22cdb0e&x-expires=1762869600&x-signature=TxpnipaYZA%2F%2BX1RbPpMwa235YMw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7537045288374551314","1754855123","2025-08-10T19:45:23.000Z",,,,,"9906","https://vt.tiktok.com/ZSyqCWpXa/","false",,"false",,"340","https://vt.tiktok.com/ZSyqCWpXa/","Lah ngapain seorang Andre Rosiade di tanggepin njir kan memang anak ny berbuat begitu kok malah di persekusi org lain?! Lawak banget 😭🤣😂","6878174345740551169","smirpou","https://www.tiktok.com/@dennysumargoreal/video/7536992689540123910"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/7f10f239315b85f22fcc279b59e4cc28~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=5f15fd04&x-expires=1762869600&x-signature=C6DxcJ8SmnjewFsjTZH7dvf9qu8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7537015987934511889","1754848294","2025-08-10T17:51:34.000Z",,,,,"32","https://vt.tiktok.com/ZSyqCWpXa/","false",,"false",,"0","https://vt.tiktok.com/ZSyqCWpXa/","Tidak pantas seorang ibu melakukan hal tersebut atas tanggung jawab seorang anak yang udah beranjak dewasa. Biarkan mereka bertanggung jawab. Karena itu proses belajarnya seorang anak agar menjadi yang lebih baik. Ibu sudah mendidik anak anak ibu dengan baik dan penuh kasih sayang. Tapi untuk satu ini biarkan anak ibu belajar atas apa yang sudah dia perbuat. Mohon maaf apabila saya ada salah kata.","6803901207632692225","ramaken49","https://www.tiktok.com/@dennysumargoreal/video/7536992689540123910"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/d03a00c28613b91a9a951d5f00a955e0~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=daeede4a&x-expires=1762869600&x-signature=OaK9mRCMF8fTrMvkYJlG3aI%2B%2BBI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7537016253454664466","1754848353","2025-08-10T17:52:33.000Z",,,,,"69","https://vt.tiktok.com/ZSyqCWpXa/","false",,"false",,"0","https://vt.tiktok.com/ZSyqCWpXa/","kasian bgt jdi ibunya yg mnta maaf pdhl anak anaknya yg salah!!","6795505124875125762","_libraaa23","https://www.tiktok.com/@dennysumargoreal/video/7536992689540123910"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/8ea098f24db1465c01f4e56d48455b2b~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=8b81abe3&x-expires=1762869600&x-signature=KKdRU806OWlIFobtfLHz%2BDdMOgA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7537014837802353426","1754848026","2025-08-10T17:47:06.000Z",,,,,"151","https://vt.tiktok.com/ZSyqCWpXa/","false",,"false",,"1","https://vt.tiktok.com/ZSyqCWpXa/","lahh ngapain minta maaf kan ini panggung yg diinginkan ank ibu😹","7151334401175389190","_farrl11","https://www.tiktok.com/@dennysumargoreal/video/7536992689540123910"
"https://p19-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-euttp/c6f19afa2c02850d0974c2def222cc0b~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=ebbcc1d6&x-expires=1762869600&x-signature=4%2B7XADgPiMQ5Qnd%2BOGYp8Nh8%2BRU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a","7537003472838198039","1754845384","2025-08-10T17:03:04.000Z",,,,,"86","https://vt.tiktok.com/ZSyqCWpXa/","false",,"false",,"12","https://vt.tiktok.com/ZSyqCWpXa/","Umur brp anak ibu?","6903240192761611266","elle_antheu","https://www.tiktok.com/@dennysumargoreal/video/7536992689540123910"
"https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/94350624dce749d29ed13dc9375c8d7b~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=7442748c&x-expires=1762869600&x-signature=VKIl2aRPMDNpc2FsPbDuzBqg0kM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a","7537111277400523528","1754870487","2025-08-11T00:01:27.000Z",,,,,"536","https://vt.tiktok.com/ZSyqCWpXa/","false",,"false",,"6","https://vt.tiktok.com/ZSyqCWpXa/","gass pak andre rosiade","7453793359049065478","satriavariasi","https://www.tiktok.com/@dennysumargoreal/video/7536992689540123910"
"https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/7335918006688317441~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=652f3cd7&x-expires=1762869600&x-signature=wGa2zE5E%2F%2FNsD9%2Fb%2BoT6sMWPh3w%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a","7537007902764139280","1754846411","2025-08-10T17:20:11.000Z",,,,,"511","https://vt.tiktok.com/ZSyqCWpXa/","false",,"false",,"18","https://vt.tiktok.com/ZSyqCWpXa/","udah bener yang dibilang bapaknya zize. ujung2nya orangtuanya yg nangis2 minta maap 😅","6573973045996093442","arsanrusli","https://www.tiktok.com/@dennysumargoreal/video/7536992689540123910"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/839e7dbaefaea669bda41f082a915494~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=47b22d49&x-expires=1762869600&x-signature=2ZiVtlAmHAGmpgmBggTVk5UaBso%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a","7536994019840312082","1754843177","2025-08-10T16:26:17.000Z",,,,,"102","https://vt.tiktok.com/ZSyqCWpXa/","false",,"false",,"36","https://vt.tiktok.com/ZSyqCWpXa/","kasus apa ini kok tiba tiba bgt","7419715056339780609","hanzkow","https://www.tiktok.com/@dennysumargoreal/video/7536992689540123910"
"https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/4d111fecb121458a221b55358d6a6880~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=a84772c3&x-expires=1762869600&x-signature=Iy2077%2BW%2F85FlexGNO6cxmLJH4k%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a","7537024111265530632","1754850185","2025-08-10T18:23:05.000Z",,,,,"34","https://vt.tiktok.com/ZSyqCWpXa/","false",,"false",,"6","https://vt.tiktok.com/ZSyqCWpXa/","DIA NI YANG BIKIN BINTANG EMON KESEL TRUS WO ITU GA SIH ?","6830684055354344450","abcdefxxkyouu","https://www.tiktok.com/@dennysumargoreal/video/7536992689540123910"
